project_code,report_month,project_age_days,original_duration_days,revised_duration_days,expenditure_percent,progress_gap,cost_change,cost_change_percent,project_size_category
705761,July 2026,2495.0,1461,1644.0,23.29223884525951,9.292238845259511,-998.14,-68.64786795048144,Medium
705941,July 2026,2099.0,2252,3438.0,20.790194710471237,0.7701947104712374,0.0,0.0,Large
705638,July 2026,1187.0,881,881.0,33.72116845645604,3.7211684564560414,358.46000000000004,44.0910209102091,Small
705639,July 2026,1187.0,1247,853.0,37.78006042296072,12.780060422960723,226.5,37.68718801996672,Small
705419,July 2026,5994.0,2526,2863.0,77.74892323283507,-13.251076767164932,1034.0,35.49605217988328,Medium
705659,July 2026,3895.0,3499,3499.0,95.68023525770005,7.680235257700048,146.10000000000002,29.220000000000006,Small
705661,July 2026,3621.0,2557,3287.0,79.97652173913043,-4.023478260869567,1052.0,84.2948717948718,Medium
705933,July 2026,1734.0,1887,1887.0,84.05042415479674,-15.949575845203256,674.6999999999998,61.5669598861189,Medium
611751,July 2026,1157.0,548,,39.67459193870753,39.67459193870753,0.0,0.0,Small
612845,July 2026,1430.0,577,,14.066634190140507,4.0666341901405065,1138.4300000000003,119.1586681878605,Small
613015,July 2026,1187.0,1339,,48.206839492553776,23.206839492553776,0.0,0.0,Medium
617215,July 2026,943.0,1035,,22.638421674697703,21.638421674697703,0.0,0.0,Small
617364,July 2026,1096.0,1308,,28.068292682926828,13.068292682926828,-133.32999999999998,-39.40827003221706,Small
705356,July 2026,10742.0,4992,4717.0,85.06027786378752,-7.939722136212481,3403.8099999999995,134.07847416166732,Medium
705357,July 2026,10012.0,8491,8491.0,63.23652611002514,3.236526110025139,1652.02,1192.9664933564413,Small
705479,July 2026,3348.0,1216,1216.0,53.99630970802028,-15.003690291979723,-5.3900000000001,-0.28579003181336693,Medium
705497,July 2026,6725.0,4992,,100.55424753578173,53.55424753578173,585.3499999999999,16.989614958175387,Medium
705498,July 2026,3956.0,4109,4109.0,83.11142959512719,10.111429595127191,602.61,76.00171524423313,Small
705500,July 2026,3956.0,3714,4018.0,92.96847207399502,4.968472073995017,359.5,66.57160845894596,Small
705502,July 2026,3774.0,3501,3563.0,72.7860136528998,-13.213986347100203,1218.39,87.98818533710786,Medium
705504,July 2026,3195.0,2587,2677.0,89.78321902586406,-5.216780974135943,1473.4699999999998,70.79667702892945,Medium
705505,July 2026,3378.0,3105,3409.0,91.28571308984674,3.2857130898467375,556.6399999999999,87.25448702876399,Small
705506,July 2026,3348.0,2436,2771.0,98.58502673796792,-1.4149732620320776,834.8399999999999,80.64840217937322,Medium
705735,July 2026,2738.0,911,1277.0,72.98694678585083,50.98694678585083,742.9499999999999,82.10118021482562,Small
705391,July 2026,8309.0,6453,7366.0,77.36224070181852,-0.6377592981814786,7563.0,52.80318369056762,Large
705491,July 2026,5387.0,4018,4018.0,29.020373210124866,9.020373210124866,205.13,69.06734006734007,Small
705494,July 2026,7090.0,1673,6209.0,41.34063313096271,-23.659366869037292,2116.0,84.77564102564102,Medium
705512,July 2026,3865.0,2251,4443.0,64.2395703285378,-9.760429671462205,1080.4099999999999,43.21639999999999,Medium
400275,July 2026,6574.0,2680,6879.0,32.379782669758264,16.379782669758264,0.3400000000001455,0.009363811622146669,Medium
617210,July 2026,456.0,1461,,0.0,0.0,0.0,0.0,Medium
705610,July 2026,3743.0,3409,3499.0,49.5286456496697,-0.4713543503303015,548.74,181.7019867549669,Small
616857,July 2026,881.0,1339,,20.533358403058507,-1.4666415969414928,0.0,0.0,Medium
617214,July 2026,607.0,273,,7.570577317573507,7.570577317573507,0.0,0.0,Medium
705632,July 2026,3743.0,1461,1795.0,85.28025523892393,-4.719744761076072,180.46000000000004,27.8918083462133,Small
705401,July 2026,5629.0,670,1310.0,79.22439956536401,12.22439956536401,899.45,206.77011494252872,Small
705394,July 2026,7182.0,214,5905.0,88.842571257,1.842571257000003,127.52000000000021,9.77449372230996,Medium
705392,July 2026,7182.0,3378,5114.0,43.889151240706376,-1.1108487592936243,8647.23,129.77982890589823,Large
705375,July 2026,7912.0,2833,3198.0,93.25560081047868,3.2556008104786827,807.1300000000001,49.638991389913905,Medium
705385,July 2026,4505.0,700,700.0,65.75471313827799,25.754713138277992,145.42999999999984,5.691976516634044,Medium
616699,July 2026,1065.0,912,,9.346766589073562,6.346766589073562,0.0,0.0,Large
611669,July 2026,1522.0,1369,1735.0,67.98170683628143,42.98170683628143,0.0,0.0,Small
617224,July 2026,1065.0,1370,,39.52678571428571,7.526785714285708,0.0,0.0,Medium
617333,July 2026,1369.0,975,,32.02640528105621,32.02640528105621,0.0,0.0,Small
705562,July 2026,4870.0,3350,3804.0,98.9325709311068,3.9325709311067953,47.84000000000003,4.967808930425756,Small
617245,July 2026,1430.0,1400,1219.0,48.59510453850076,-16.404895461499237,1018.36,108.03275905966223,Small
705617,July 2026,3590.0,2922,3469.0,88.67731852905003,-6.3226814709499735,-0.07999999999992724,-0.002256699576866777,Medium
709815,July 2026,1399.0,1402,1736.0,11.907586284810483,8.907586284810483,0.0,0.0,Small
709816,July 2026,1399.0,1433,1433.0,19.854516747490695,16.854516747490695,0.0,0.0,Small
709817,July 2026,1399.0,1341,1341.0,38.70223589258252,28.70223589258252,0.0,0.0,Small
705511,July 2026,3865.0,882,1887.0,89.32324315940492,-0.6767568405950755,0.38000000000010914,0.024563671622502208,Medium
705616,July 2026,3590.0,3136,3652.0,85.30929479108961,-2.690705208910387,838.5500000000002,39.184579439252346,Medium
705728,July 2026,4140.0,3621,4474.0,84.22860185185185,22.068601851851852,0.0,0.0,Large
705793,July 2026,2495.0,1643,2373.0,117.1182144304223,50.798214430422306,1288.6800000000003,18.933245573309986,Large
705237,July 2026,6725.0,3712,5083.0,100.49836700133059,4.4983670013305925,72904.0,142.6664840218391,Large
705453,July 2026,5143.0,6636,6636.0,48.922507087270255,-8.077492912729745,8761.16,1921.0121253316377,Small
705454,July 2026,7090.0,6331,6331.0,93.04592079853535,35.04592079853535,199.6500000000001,11.128762541806026,Medium
400022,July 2026,1461.0,2618,2618.0,61.08449858668734,13.084498586687339,400.15999999999985,14.30164403145103,Medium
616842,July 2026,881.0,1246,,31.202136382345024,-4.797863617654976,0.0,0.0,Medium
705424,July 2026,3072.0,1614,1614.0,56.7267540946467,9.7267540946467,402.1700000000001,26.114935064935068,Medium
705410,July 2026,15828.0,15585,16315.0,71.9863106117292,-12.013689388270805,2058.15,101.98959365708622,Medium
705628,July 2026,3774.0,3042,3407.0,89.01566172780817,-5.984338272191835,0.03999999999996362,0.0013205678441717934,Medium
616588,July 2026,699.0,1948,,0.8018476763550882,-1.1981523236449116,0.0,0.0,Medium
616227,July 2026,668.0,1826,,0.46945926780917285,0.46945926780917285,0.0,0.0,Medium
705668,July 2026,3590.0,3042,3499.0,95.57768115942028,-2.4223188405797202,200.0,6.153846153846154,Medium
703586,July 2026,2648.0,1614,2010.0,60.4,-24.6,661.3,132.60477240826148,Small
705635,July 2026,3256.0,2039,3227.0,86.09201019693828,27.092010196938276,2353.45,164.34706703910612,Medium
705457,July 2026,6756.0,5660,6210.0,37.89516218069514,-37.10483781930486,11658.22,703.8925283018867,Medium
705507,July 2026,3590.0,3742,4017.0,91.26747541088139,36.26747541088139,59.32999999999993,2.421721614263378,Medium
705481,July 2026,9647.0,8888,9618.0,88.64478320157012,2.644783201570121,2042.7600000000002,67.37335092348286,Medium
705764,July 2026,2830.0,1520,1612.0,64.43891165272923,4.438911652729232,400.66999999999996,80.94343434343433,Small
705667,July 2026,3590.0,2494,3590.0,96.04849046094793,2.0484904609479315,-0.23999999999978172,-0.004026170105683303,Large
705480,July 2026,7121.0,10255,10530.0,74.2973365313206,1.297336531320596,-0.05999999999949068,-0.0006730984967409769,Large
705598,July 2026,3590.0,730,2191.0,97.10136238965242,-0.8986376103475777,-0.36999999999989086,-0.01848151848151303,Medium
705608,July 2026,3044.0,2526,2526.0,71.65635103926097,-1.3436489607390314,0.0,0.0,Medium
616586,July 2026,699.0,1948,,0.3220987975271978,-1.6779012024728022,0.0,0.0,Medium
705629,July 2026,2679.0,2130,2526.0,84.25548561886188,0.2554856188618828,1025.3200000000002,42.72166666666667,Medium
400223,July 2026,11200.0,4046,5142.0,72.50235909753796,-7.497640902462038,1035.55,145.2384291725105,Small
705432,July 2026,6117.0,1826,6423.0,94.18618179965266,14.186181799652658,3898.0499999999993,49.48647962422241,Large
602797,July 2026,3256.0,1003,1003.0,23.21352482642805,8.21352482642805,336.30000000000007,72.84897322589032,Small
400006,July 2026,1734.0,1461,1887.0,91.89977626423071,47.89977626423071,0.0,0.0,Small
400045,July 2026,1430.0,974,915.0,41.49833650190114,-40.50166349809886,0.0,0.0,Small
400047,July 2026,1430.0,914,1644.0,19.604761904761904,-33.3952380952381,0.0,0.0,Small
400048,July 2026,1399.0,914,1826.0,56.42554105579721,-31.57445894420279,0.0,0.0,Small
400232,July 2026,4564.0,1034,1034.0,15.64534079794948,-39.35465920205052,-0.4900000000000091,-0.16498316498316803,Small
612834,July 2026,1187.0,700,,67.30158730158729,-20.69841269841271,0.0,0.0,Small
615915,July 2026,1399.0,275,1066.0,63.36176986815788,18.36176986815788,0.0,0.0,Small
616694,July 2026,1187.0,1735,,27.847786023808336,27.847786023808336,0.0,0.0,Small
616695,July 2026,1065.0,1096,,7.163085124104615,0.16308512410461518,0.0,0.0,Small
616839,July 2026,699.0,1310,,0.1672771568030333,0.1672771568030333,-0.16000000000008185,-0.013723421592095466,Medium
705358,July 2026,11810.0,9406,9406.0,77.55216185201496,-15.447838147985038,2429.9799999999996,64.0817510548523,Medium
705359,July 2026,8157.0,6087,7548.0,47.59371343614467,-8.406286563855332,2618.84,135.83195020746888,Medium
705510,July 2026,5235.0,2983,3409.0,87.23625,0.2362499999999983,316.0,24.610591900311526,Medium
705513,July 2026,3865.0,4352,4443.0,85.02540441967857,29.025404419678566,100.17000000000007,4.240897544453856,Medium
705514,July 2026,3895.0,914,4322.0,81.69491890494756,56.694918904947556,-71.46000000000004,-7.1460000000000035,Medium
705515,July 2026,3865.0,3621,3621.0,72.94451034664556,-13.055489653354442,1861.8000000000002,158.7212276214834,Medium
705741,July 2026,3287.0,2130,2648.0,2.12993542003717,1.12993542003717,-0.09000000000003183,-0.012032085561501583,Small
705742,July 2026,3072.0,2648,2648.0,31.428888395828714,25.428888395828714,-0.36000000000012733,-0.01535836177474946,Medium
705298,July 2026,2221.0,335,,0.0,-48.0,0.0,0.0,Small
607653,July 2026,,609,1584.0,26.14788312462731,-72.85211687537269,0.0,0.0,Small
705783,July 2026,2679.0,821,1523.0,41.6740291168901,-28.325970883109903,22.689999999999998,9.548055882848006,Small
611855,July 2026,1277.0,1766,,74.19636363636364,-0.8036363636363575,131.08000000000004,13.52846468232672,Small
611929,July 2026,1399.0,549,,0.0,0.0,0.0,0.0,Small
616841,July 2026,881.0,852,1583.0,30.273623130408684,23.273623130408684,0.0,0.0,Small
616843,July 2026,881.0,1003,1277.0,34.26556316101762,11.265563161017617,0.0,0.0,Medium
617403,July 2026,912.0,882,,42.215773301468076,-52.784226698531924,0.0,0.0,Small
617404,July 2026,456.0,670,,30.289096770783786,27.289096770783786,0.0,0.0,Small
705752,July 2026,2648.0,2557,2557.0,60.40740740740741,-34.59259259259259,-279.48,-34.10455410748279,Small
705919,July 2026,1491.0,2311,2311.0,38.12374100719424,-17.87625899280576,0.0,0.0,Medium
706836,July 2026,1703.0,1826,,94.693066748494,-3.3069332515059955,152.77000000000004,32.75374126323915,Small
706866,July 2026,1308.0,699,1125.0,78.69037656903765,6.690376569037653,-65.0,-21.38157894736842,Small
400280,July 2026,6817.0,6086,6148.0,66.28383809484885,-33.61616190515116,0.009999999999990905,0.0013623978201622487,Small
613002,July 2026,1522.0,1247,,40.38004750593824,40.38004750593824,0.0,0.0,Small
705244,July 2026,3134.0,1249,,36.97115384615385,36.97115384615385,0.0,0.0,Small
705489,July 2026,5570.0,1856,5327.0,17.103911093362683,3.103911093362683,1451.96,241.41795387659414,Small
617409,July 2026,3652.0,1399,1124.0,94.39159122295536,3.3915912229553555,0.0,0.0,Small
400204,July 2026,2830.0,2465,2465.0,33.83227593131678,18.83227593131678,0.0,0.0,Medium
400205,July 2026,2526.0,1430,1430.0,55.168024247016476,54.168024247016476,0.0,0.0,Medium
617213,July 2026,638.0,1522,,4.46061206106003,-0.5393879389399698,0.0,0.0,Medium
617252,July 2026,1065.0,790,,59.18992738658317,47.18992738658317,542.8299999999999,56.64687405428532,Small
617370,July 2026,1218.0,640,,33.05670233381077,11.056702333810769,56.72,31.39599247204694,Small
705567,July 2026,3164.0,1795,2221.0,59.43699239840321,-40.56300760159679,291.6199999999999,28.7027559055118,Medium
705588,July 2026,3164.0,2192,2557.0,79.57196025719014,-0.4280397428098581,806.8299999999999,111.74930747922436,Small
705766,July 2026,3409.0,641,1037.0,80.62622858747542,-4.373771412524576,51.660000000000025,16.968860859282625,Small
705772,July 2026,2526.0,2191,2281.0,76.5308895464702,-0.46911045352979386,0.44000000000005457,0.01661004152510587,Medium
705774,July 2026,2648.0,1430,2219.0,50.704948107095674,-36.295051892904326,21.49000000000001,2.8350923482849613,Small
705777,July 2026,2648.0,62,427.0,58.697737628907184,47.697737628907184,0.0,0.0,Small
705780,July 2026,3044.0,1582,2404.0,90.74268816269085,-3.257311837309146,0.4600000000000364,0.01818900751285237,Medium
705782,July 2026,2738.0,943,1461.0,92.49786516151876,15.49786516151876,73.13,17.968058968058966,Small
400247,July 2026,4018.0,7732,8126.0,42.9776545909532,-6.0223454090468,1153.9099999999999,115.39099999999998,Medium
400273,July 2026,9253.0,5113,7642.0,85.56647257321085,10.566472573210845,689.8199999999999,58.01682085786375,Medium
612096,July 2026,5691.0,5934,5934.0,43.85267059928739,25.852670599287393,-27.430000000000064,-2.268817204301081,Medium
619184,July 2026,3072.0,549,1005.0,0.0,-81.95,169.03000000000003,81.47987466859486,Small
619185,July 2026,3072.0,518,1034.0,49.120437079731026,-1.0295629202689724,149.56,81.4774460666812,Small
619186,July 2026,4140.0,641,944.0,30.15757771324083,17.17757771324083,108.92000000000002,41.420748402798914,Small
617984,July 2026,1583.0,731,1400.0,50.009457159069406,-25.190542840930597,0.0,0.0,Small
617985,July 2026,2313.0,730,2007.0,42.182961012486196,-32.2270389875138,59.110000000000014,11.162518412206826,Small
617986,July 2026,1218.0,730,730.0,0.0,-95.77,0.0,0.0,Small
617987,July 2026,638.0,730,730.0,0.0,-49.71,0.0,0.0,Small
617988,July 2026,638.0,730,730.0,0.0,-41.98,-132.02999999999997,-17.010448741899324,Small
617991,July 2026,3529.0,730,3501.0,48.881612958814415,-43.01838704118559,0.0,0.0,Small
618013,July 2026,1369.0,731,1004.0,51.041036527018555,-39.14896347298144,-409.39999999999986,-31.048316762602468,Medium
618037,July 2026,1673.0,731,1584.0,59.279038718291055,-30.920961281708948,-80.30000000000001,-18.25746896457642,Small
618052,July 2026,638.0,730,730.0,0.0,-37.7,0.0,0.0,Small
618053,July 2026,638.0,730,730.0,0.0,-33.55,0.0,0.0,Medium
618101,July 2026,638.0,730,730.0,0.0,-37.95,0.0,0.0,Small
618103,July 2026,1583.0,547,638.0,60.40316516882093,-29.92683483117907,0.0,0.0,Small
618125,July 2026,3044.0,547,2587.0,19.682901191310442,-80.31709880868956,0.0,0.0,Small
618193,July 2026,912.0,609,609.0,20.649431679461795,-24.970568320538202,0.0,0.0,Small
618194,July 2026,3044.0,549,2588.0,109.50261137789616,10.982611377896163,-8.839999999999975,-3.005473770101647,Small
618236,July 2026,3803.0,730,2740.0,77.0293669483308,-22.970633051669196,-27.30000000000001,-8.637600455609698,Small
618238,July 2026,3621.0,546,3530.0,54.03663579034903,-44.16336420965097,82.30000000000001,23.473374975043498,Small
618239,July 2026,3774.0,730,3225.0,111.62897011123928,13.028970111239289,14.149999999999977,3.1782040339607334,Small
618254,July 2026,1218.0,546,699.0,8.984167246246368,-4.015832753753632,0.0,0.0,Small
618255,July 2026,2282.0,731,1216.0,40.75967043708979,-15.93032956291021,-3.1899999999999977,-0.883069427527405,Small
618256,July 2026,2160.0,731,1369.0,67.81376518218623,-25.196234817813774,0.0,0.0,Small
618257,July 2026,2160.0,731,1461.0,75.8281084485671,-22.26189155143291,0.0,0.0,Small
618412,July 2026,3103.0,2161,2679.0,52.499085727210385,-16.300914272789612,0.0,0.0,Large
618475,July 2026,1976.0,731,1218.0,52.291565281549744,-41.94843471845025,0.0,0.0,Medium
618476,July 2026,2068.0,731,1400.0,61.721131504338004,-37.73886849566199,0.0,0.0,Medium
618524,July 2026,730.0,730,883.0,28.94996110967073,-10.15003889032927,-65.13000000000002,-25.246143111869145,Small
618525,July 2026,487.0,730,730.0,19.624703300640423,0.7247033006404244,-103.32000000000002,-31.634058969413065,Small
618526,July 2026,2830.0,547,2404.0,96.74874923000645,1.0187492300064491,0.0,0.0,Small
618579,July 2026,3103.0,912,2769.0,80.34863471130274,-19.651365288697264,430.25,17.026117926394935,Medium
618629,July 2026,3164.0,457,3106.0,87.22164739754375,-11.24835260245625,28.50999999999999,6.852212368111132,Small
618633,July 2026,1308.0,731,731.0,6.140269874066464,1.1302698740664638,0.0,0.0,Medium
618682,July 2026,1976.0,730,1642.0,75.37756178888465,-24.12243821111535,14.930000000000064,1.3417812528084894,Medium
618700,July 2026,2313.0,730,1704.0,66.81659190324046,-31.78340809675953,647.05,34.729937898866936,Medium
618712,July 2026,1277.0,731,1124.0,44.8343250861259,-42.815674913874105,-114.69000000000005,-12.562709488027696,Small
618713,July 2026,1246.0,731,1369.0,27.671154958860043,-19.52884504113996,-180.73000000000002,-15.055563885973244,Medium
618714,July 2026,1611.0,731,1216.0,35.51716585445984,-31.532834145540157,-157.48000000000002,-12.56562883998532,Medium
618715,July 2026,1277.0,731,1155.0,42.61388859528591,-34.35611140471409,-112.80000000000007,-10.652563981490232,Medium
618716,July 2026,1308.0,730,1095.0,39.54981026270452,-37.660189737295475,-104.83999999999992,-10.558862333947681,Small
618717,July 2026,1277.0,730,1067.0,41.69657526598714,-45.54342473401285,-123.89999999999998,-16.502177648140005,Small
618718,July 2026,1246.0,730,1033.0,25.3168130489335,-29.2431869510665,-135.7800000000001,-12.432016700543874,Medium
618719,July 2026,1246.0,731,1246.0,38.578896263683646,-27.341103736316356,-157.21000000000004,-17.29444896701943,Small
618720,July 2026,1246.0,730,1126.0,39.9087328726741,-33.8712671273259,-139.04000000000008,-14.08570560226928,Small
618721,July 2026,1246.0,731,1277.0,32.27959255356516,-31.920407446434844,-182.32000000000016,-14.104359261981214,Medium
618759,July 2026,1522.0,731,1126.0,53.06693722992743,-37.33306277007257,40.299999999999955,3.78912530439933,Medium
618777,July 2026,1583.0,762,1035.0,41.56532006409716,-57.274679935902846,-1284.62,-68.42293085908163,Medium
618778,July 2026,1611.0,731,1308.0,59.30745699814454,-35.59254300185547,116.62999999999988,6.212083282289458,Medium
618803,July 2026,1399.0,731,1218.0,90.65449213543056,-2.3455078645694414,104.57000000000005,16.196583182318054,Small
618804,July 2026,3044.0,731,3012.0,90.97140848371221,10.781408483712212,-7.360000000000014,-2.110575820142238,Small
618805,July 2026,577.0,730,730.0,15.911718662069104,8.711718662069103,0.0,0.0,Small
618806,July 2026,1277.0,731,1034.0,72.61286955499037,-6.387130445009632,-5.779999999999973,-0.8425778801440215,Small
618807,July 2026,1430.0,731,1218.0,103.43583699417836,19.405836994178358,-49.44999999999993,-8.114139441773451,Small
618826,July 2026,1369.0,731,1127.0,51.670014790613486,-40.66998520938652,-1.7799999999999727,-0.19608707147263293,Small
618827,July 2026,1369.0,731,1218.0,44.246278062602464,-40.67372193739754,-42.33999999999992,-3.857612726295354,Medium
618920,July 2026,852.0,730,820.0,14.970207161389117,-27.509792838610878,-86.45000000000005,-6.4188235992931535,Medium
619076,July 2026,2373.0,730,2038.0,54.38788348524986,-43.812116514750144,302.47,19.12865852116061,Medium
619102,July 2026,1308.0,731,731.0,8.070074861176847,5.820074861176847,0.0,0.0,Medium
619111,July 2026,1976.0,731,1614.0,68.27997287361245,-31.550027126387548,0.0,0.0,Small
619112,July 2026,1976.0,731,1522.0,69.36804369080656,-15.231956309193436,0.0,0.0,Medium
619123,July 2026,1246.0,731,1246.0,32.932277613128676,-33.18772238687133,-135.44999999999993,-16.647002433448854,Small
619124,July 2026,1246.0,731,1185.0,40.03158751176555,-30.168412488234452,-120.45999999999992,-16.119578744530227,Small
619125,July 2026,1246.0,731,1338.0,28.358730898840683,-16.20126910115932,-160.24000000000012,-14.515807591267334,Medium
619126,July 2026,1246.0,731,1155.0,46.427364124651,-26.572635875349,-177.69999999999993,-18.19932200612447,Small
619140,July 2026,1430.0,731,1461.0,40.273203670332855,-13.426796329667148,-433.2599999999999,-30.97280603928969,Medium
619141,July 2026,1430.0,731,821.0,42.512346190741255,-13.017653809258746,-19.81000000000006,-2.2922934505901478,Small
619160,July 2026,1369.0,550,915.0,86.83236382866208,-13.167636171337918,-53.06000000000002,-31.864040355512856,Small
617892,July 2026,2679.0,1095,2160.0,76.55830467103073,-20.051695328969274,0.0,0.0,Small
618401,July 2026,881.0,1096,1096.0,6.568828550684795,4.868828550684795,0.0,0.0,Medium
618402,July 2026,881.0,1067,1096.0,20.234785295026256,1.1047852950262573,0.0,0.0,Medium
618403,July 2026,881.0,730,730.0,59.219600725952816,3.039600725952816,0.0,0.0,Small
618404,July 2026,943.0,914,914.0,43.10033407394383,20.29033407394383,0.0,0.0,Small
618405,July 2026,912.0,911,911.0,28.448323851300948,-11.411676148699051,0.0,0.0,Small
618433,July 2026,3437.0,547,2008.0,84.60165503813079,-15.088344961869211,0.0,0.0,Small
618434,July 2026,3437.0,1461,3136.0,65.36753966914739,-17.082460330852612,0.0,0.0,Medium
618445,July 2026,2160.0,913,913.0,7.578411980785534,-11.991588019214467,0.0,0.0,Small
619014,July 2026,943.0,730,730.0,11.044106968080067,-4.0158930319199335,0.0,0.0,Small
619248,July 2026,943.0,731,731.0,5.8630298362067,-8.826970163793298,0.0,0.0,Small
617895,July 2026,1583.0,731,1340.0,39.11369455918361,-37.20630544081639,0.0,0.0,Small
617896,July 2026,852.0,548,548.0,0.0,-34.0,0.0,0.0,Small
618034,July 2026,1218.0,546,546.0,6.553412035704002,-13.446587964295997,0.0,0.0,Small
618159,July 2026,881.0,546,546.0,7.579167757131641,0.8791677571316407,0.0,0.0,Small
618160,July 2026,487.0,730,730.0,0.0,-3.25,0.0,0.0,Medium
618282,July 2026,1218.0,913,1186.0,50.04269112182781,-14.437308878172196,0.0,0.0,Medium
618283,July 2026,1218.0,913,1186.0,50.533355993881656,-9.246644006118345,0.0,0.0,Medium
618284,July 2026,1218.0,1096,1096.0,66.04943777056648,-19.82056222943352,0.0,0.0,Medium
618286,July 2026,1764.0,1096,1856.0,58.35743746317424,-22.71256253682575,0.0,0.0,Small
618287,July 2026,973.0,912,912.0,14.877372797155259,2.427372797155259,0.0,0.0,Medium
618288,July 2026,881.0,911,911.0,15.087638163067105,-19.912361836932895,0.0,0.0,Medium
618289,July 2026,2313.0,913,2099.0,93.37336001778964,-4.386639982210369,0.0,0.0,Small
618308,July 2026,1218.0,914,942.0,46.61097164492365,-10.55902835507635,52.79000000000008,7.807092785944583,Small
618309,July 2026,881.0,730,730.0,14.032814216967907,-9.037185783032093,0.0,0.0,Medium
618310,July 2026,881.0,730,730.0,17.11817527374683,-24.761824726253174,0.0,0.0,Small
618311,July 2026,852.0,730,730.0,18.170114942528738,-22.819885057471264,0.0,0.0,Small
618312,July 2026,881.0,913,913.0,14.852201282856303,0.8122012828563037,0.0,0.0,Medium
618313,July 2026,852.0,730,730.0,15.117430493842834,-26.142569506157166,0.0,0.0,Medium
618314,July 2026,1218.0,912,1124.0,61.631152364803846,-20.01884763519616,0.0,0.0,Medium
618315,July 2026,1246.0,912,1155.0,50.29835309093802,-9.351646909061976,0.0,0.0,Medium
618326,July 2026,1277.0,731,943.0,62.48645720476706,-37.21354279523294,0.0,0.0,Small
618331,July 2026,912.0,1095,1095.0,22.406179863249644,-24.86382013675036,0.0,0.0,Small
618340,July 2026,1277.0,731,1249.0,56.917944133103646,-32.07205586689635,0.0,0.0,Small
618351,July 2026,1218.0,731,1127.0,87.34473057779701,-3.1552694222029913,-197.18000000000006,-22.14684442847035,Small
618352,July 2026,1218.0,731,1127.0,91.06163436030143,3.5616343603014258,-245.94000000000005,-28.585376059137353,Small
618353,July 2026,1218.0,731,1127.0,62.3335250652626,-22.866474934737404,0.0,0.0,Small
618354,July 2026,943.0,730,1005.0,56.896388842965436,-33.46361115703456,0.0,0.0,Small
618371,July 2026,1583.0,730,730.0,62.64966036260569,-26.850339637394313,0.0,0.0,Small
618373,July 2026,2618.0,2831,2831.0,61.658101596144924,-15.481898403855077,0.0,0.0,Medium
618436,July 2026,4140.0,912,3134.0,72.2237061769616,-27.7762938230384,0.0,0.0,Small
618437,July 2026,3834.0,181,334.0,42.52387548297733,-57.47612451702267,0.0,0.0,Small
618438,July 2026,3834.0,547,943.0,176.47638561091372,76.47638561091372,0.0,0.0,Small
618440,July 2026,3834.0,365,730.0,16.673318698862506,-41.516681301137496,-86.87,-46.43219840718371,Small
618441,July 2026,3834.0,335,730.0,20.541448058761805,-66.7885519412382,8.70999999999998,1.8619465999700675,Small
618442,July 2026,912.0,182,851.0,27.98840321141838,-72.01159678858161,0.0,0.0,Small
618454,July 2026,2342.0,547,1370.0,5.788434658558728,-87.44156534144128,0.0,0.0,Small
618455,July 2026,2342.0,577,1461.0,44.50480568324279,-55.49519431675721,0.0,0.0,Small
618934,July 2026,699.0,1461,1461.0,5.732118328571404,5.732118328571404,0.0,0.0,Large
618958,July 2026,3134.0,1857,3348.0,0.0,-52.0,0.0,0.0,Medium
619013,July 2026,4291.0,457,730.0,20.480041262180634,-53.39995873781936,34.110000000000014,6.704536520166683,Small
619057,July 2026,1246.0,912,1124.0,57.63591404590256,-13.454085954097444,0.0,0.0,Small
619060,July 2026,4291.0,335,730.0,9.130224302081652,-62.86977569791835,274.99000000000007,79.77430303733576,Small
619089,July 2026,1583.0,1096,1308.0,50.73604929818556,-47.26395070181444,835.7599999999998,43.75752625681943,Medium
617897,July 2026,1583.0,731,1249.0,14.964097005825769,-73.68590299417424,0.0,0.0,Small
617958,July 2026,1948.0,731,1461.0,51.91485603250309,-21.295143967496905,0.0,0.0,Small
617961,July 2026,4564.0,1095,3621.0,0.0,-97.0,729.31,51.766334244241754,Medium
617966,July 2026,4564.0,1095,3652.0,0.004160902083571718,-99.73583909791643,180.56000000000006,23.125888545922624,Small
617969,July 2026,1218.0,730,883.0,0.004973145016908692,-61.99502685498309,0.0,0.0,Small
618004,July 2026,1611.0,548,548.0,1.317691537862782,-0.682308462137218,0.0,0.0,Small
618073,July 2026,881.0,549,914.0,0.0,-61.0,0.0,0.0,Small
618074,July 2026,1611.0,1188,1188.0,24.70252870618004,-71.29747129381997,0.0,0.0,Small
618080,July 2026,1642.0,549,761.0,0.0,-7.5,0.0,0.0,Small
618120,July 2026,1399.0,730,730.0,0.02075158466646544,-3.9792484153335343,0.0,0.0,Medium
618121,July 2026,1611.0,549,1249.0,46.392379882515385,-46.607620117484615,0.0,0.0,Small
618126,July 2026,1338.0,730,820.0,14.0538623610155,-44.696137638984496,0.0,0.0,Small
618146,July 2026,1642.0,547,912.0,0.07674287099119476,-38.9232571290088,0.0,0.0,Small
618228,July 2026,2707.0,1280,2466.0,21.276850212888103,-54.05314978711189,0.0,0.0,Medium
618234,July 2026,2860.0,1096,2071.0,60.97943722943723,-37.62056277056276,0.0,0.0,Medium
618246,July 2026,2191.0,1461,2131.0,47.069526134224446,-5.530473865775555,0.0,0.0,Medium
618250,July 2026,912.0,1279,1675.0,0.0,-18.66,0.0,0.0,Medium
